AvailabilityZone,InstanceType,ProductDescription,SpotPrice,Timestamp
eu-west-3a,c5.2xlarge,Red Hat Enterprise Linux,0.256300,2020-06-07T15:55:56+00:00
eu-west-3a,c5.2xlarge,SUSE Linux,0.226300,2020-06-07T15:55:56+00:00
eu-west-3a,c5.2xlarge,Linux/UNIX,0.126300,2020-06-07T15:55:56+00:00
eu-west-3a,m5d.8xlarge,Windows,1.981000,2020-06-07T14:04:36+00:00
eu-west-3a,m5d.8xlarge,Red Hat Enterprise Linux,0.639000,2020-06-07T14:04:36+00:00
eu-west-3a,m5d.8xlarge,SUSE Linux,0.609000,2020-06-07T14:04:36+00:00
eu-west-3a,m5d.8xlarge,Linux/UNIX,0.509000,2020-06-07T14:04:36+00:00
eu-west-3a,t3a.nano,Red Hat Enterprise Linux,0.061700,2020-06-07T13:58:17+00:00
eu-west-3a,t3a.nano,SUSE Linux,0.001700,2020-06-07T13:58:17+00:00
eu-west-3a,t3a.nano,Linux/UNIX,0.001700,2020-06-07T13:58:17+00:00
eu-west-3a,c5d.xlarge,Windows,0.244600,2020-06-07T13:04:37+00:00
eu-west-3a,c5d.xlarge,Red Hat Enterprise Linux,0.133800,2020-06-07T11:53:28+00:00
eu-west-3a,c5d.xlarge,SUSE Linux,0.173800,2020-06-07T11:53:28+00:00
eu-west-3a,c5d.xlarge,Linux/UNIX,0.073800,2020-06-07T11:53:28+00:00
eu-west-3a,t3a.nano,Red Hat Enterprise Linux,0.061600,2020-06-07T08:57:44+00:00
eu-west-3a,t3a.nano,SUSE Linux,0.001600,2020-06-07T08:57:44+00:00
eu-west-3a,t3a.nano,Linux/UNIX,0.001600,2020-06-07T08:57:44+00:00
eu-west-3a,c5.2xlarge,Red Hat Enterprise Linux,0.256200,2020-06-07T08:41:40+00:00
eu-west-3a,c5.2xlarge,SUSE Linux,0.226200,2020-06-07T08:41:40+00:00
eu-west-3a,c5.2xlarge,Linux/UNIX,0.126200,2020-06-07T08:41:40+00:00
eu-west-3a,t3.large,Red Hat Enterprise Linux,0.088300,2020-06-07T04:05:17+00:00
eu-west-3a,t3.large,SUSE Linux,0.091300,2020-06-07T04:05:17+00:00
eu-west-3a,t3.large,Linux/UNIX,0.028300,2020-06-07T04:05:17+00:00
eu-west-3a,t3.large,Windows,0.055900,2020-06-07T04:04:54+00:00
eu-west-3a,c5d.4xlarge,Red Hat Enterprise Linux,0.372400,2020-06-07T04:04:38+00:00
eu-west-3a,c5d.4xlarge,SUSE Linux,0.342400,2020-06-07T04:04:38+00:00
eu-west-3a,c5d.4xlarge,Linux/UNIX,0.242400,2020-06-07T04:04:38+00:00
eu-west-3a,c5d.4xlarge,Windows,0.978400,2020-06-07T04:04:38+00:00
eu-west-3a,c5d.4xlarge,Red Hat Enterprise Linux,0.372400,2020-06-07T03:07:20+00:00
eu-west-3a,c5d.4xlarge,SUSE Linux,0.342400,2020-06-07T03:07:20+00:00
eu-west-3a,c5d.4xlarge,Linux/UNIX,0.242400,2020-06-07T03:07:20+00:00
eu-west-3a,c5.metal,Windows,5.870400,2020-06-07T02:05:30+00:00
eu-west-3a,c5.metal,Red Hat Enterprise Linux,1.584400,2020-06-07T02:03:37+00:00
eu-west-3a,c5.metal,SUSE Linux,1.554400,2020-06-07T02:03:37+00:00
eu-west-3a,c5.metal,Linux/UNIX,1.454400,2020-06-07T02:03:37+00:00
eu-west-3a,t3a.nano,Red Hat Enterprise Linux,0.061700,2020-06-07T01:55:23+00:00
eu-west-3a,t3a.nano,SUSE Linux,0.001700,2020-06-07T01:55:23+00:00
eu-west-3a,t3a.nano,Linux/UNIX,0.001700,2020-06-07T01:55:23+00:00
eu-west-3a,c5.2xlarge,Red Hat Enterprise Linux,0.256100,2020-06-07T01:27:48+00:00
eu-west-3a,c5.2xlarge,SUSE Linux,0.226100,2020-06-07T01:27:48+00:00
eu-west-3a,c5.2xlarge,Linux/UNIX,0.126100,2020-06-07T01:27:48+00:00
eu-west-3a,t3a.small,Red Hat Enterprise Linux,0.066400,2020-06-07T01:13:12+00:00
eu-west-3a,t3a.small,SUSE Linux,0.037400,2020-06-07T01:13:12+00:00
eu-west-3a,t3a.small,Linux/UNIX,0.006400,2020-06-07T01:13:12+00:00
eu-west-3a,t3a.small,Windows,0.024800,2020-06-07T01:03:23+00:00
eu-west-3a,m5d.2xlarge,Windows,0.495300,2020-06-06T23:19:39+00:00
eu-west-3a,c5d.xlarge,Red Hat Enterprise Linux,0.133900,2020-06-06T22:15:02+00:00
eu-west-3a,c5d.xlarge,SUSE Linux,0.173900,2020-06-06T22:15:02+00:00
eu-west-3a,c5d.xlarge,Linux/UNIX,0.073900,2020-06-06T22:15:02+00:00
eu-west-3a,c5.2xlarge,Windows,0.489200,2020-06-06T21:52:34+00:00
eu-west-3a,c5.18xlarge,Red Hat Enterprise Linux,1.220800,2020-06-06T21:47:49+00:00
eu-west-3a,c5.18xlarge,SUSE Linux,1.190800,2020-06-06T21:47:49+00:00
eu-west-3a,c5.18xlarge,Linux/UNIX,1.090800,2020-06-06T21:47:49+00:00
eu-west-3a,c5.18xlarge,Windows,4.402800,2020-06-06T21:47:48+00:00
eu-west-3a,c5d.18xlarge,Windows,4.402800,2020-06-06T21:34:24+00:00
eu-west-3a,t3a.nano,Windows,0.006200,2020-06-06T21:33:48+00:00
eu-west-3a,c5d.18xlarge,Red Hat Enterprise Linux,1.220800,2020-06-06T21:33:44+00:00
eu-west-3a,c5d.18xlarge,SUSE Linux,1.190800,2020-06-06T21:33:44+00:00
eu-west-3a,c5d.18xlarge,Linux/UNIX,1.090800,2020-06-06T21:33:44+00:00
eu-west-3a,m5d.24xlarge,Windows,5.943100,2020-06-06T21:22:46+00:00
eu-west-3a,m5d.24xlarge,Red Hat Enterprise Linux,1.657100,2020-06-06T21:22:39+00:00
eu-west-3a,m5d.24xlarge,SUSE Linux,1.627100,2020-06-06T21:22:39+00:00
eu-west-3a,m5d.24xlarge,Linux/UNIX,1.527100,2020-06-06T21:22:39+00:00
eu-west-3a,m5d.16xlarge,Red Hat Enterprise Linux,1.148100,2020-06-06T20:13:37+00:00
eu-west-3a,m5d.16xlarge,SUSE Linux,1.118100,2020-06-06T20:13:37+00:00
eu-west-3a,m5d.16xlarge,Linux/UNIX,1.018100,2020-06-06T20:13:37+00:00
eu-west-3a,m5d.16xlarge,Windows,3.962100,2020-06-06T20:12:49+00:00
eu-west-3a,c5d.4xlarge,Red Hat Enterprise Linux,0.372600,2020-06-06T20:01:27+00:00
eu-west-3a,c5d.4xlarge,SUSE Linux,0.342600,2020-06-06T20:01:27+00:00
eu-west-3a,c5d.4xlarge,Linux/UNIX,0.242600,2020-06-06T20:01:27+00:00
eu-west-3a,m5d.8xlarge,Windows,1.981000,2020-06-06T19:14:11+00:00
eu-west-3a,m5d.8xlarge,Red Hat Enterprise Linux,0.639000,2020-06-06T19:13:28+00:00
eu-west-3a,m5d.8xlarge,SUSE Linux,0.609000,2020-06-06T19:13:28+00:00
eu-west-3a,m5d.8xlarge,Linux/UNIX,0.509000,2020-06-06T19:13:28+00:00
eu-west-3a,c5.2xlarge,Red Hat Enterprise Linux,0.256000,2020-06-06T18:21:24+00:00
eu-west-3a,c5.2xlarge,SUSE Linux,0.226000,2020-06-06T18:21:24+00:00
eu-west-3a,c5.2xlarge,Linux/UNIX,0.126000,2020-06-06T18:21:24+00:00
eu-west-3a,t3a.medium,Red Hat Enterprise Linux,0.072800,2020-06-06T18:04:15+00:00
eu-west-3a,t3a.medium,SUSE Linux,0.075800,2020-06-06T18:04:15+00:00
eu-west-3a,t3a.medium,Linux/UNIX,0.012800,2020-06-06T18:04:15+00:00
eu-west-3a,t3a.medium,Windows,0.031200,2020-06-06T18:04:08+00:00
eu-west-3a,m5d.large,Red Hat Enterprise Linux,0.091800,2020-06-06T17:10:12+00:00
eu-west-3a,m5d.large,SUSE Linux,0.131800,2020-06-06T17:10:12+00:00
eu-west-3a,m5d.large,Linux/UNIX,0.031800,2020-06-06T17:10:12+00:00
eu-west-3a,m5d.large,Windows,0.123800,2020-06-06T17:09:19+00:00
eu-west-3a,m5d.2xlarge,Red Hat Enterprise Linux,0.257300,2020-06-06T17:08:37+00:00
eu-west-3a,m5d.2xlarge,SUSE Linux,0.227300,2020-06-06T17:08:37+00:00
eu-west-3a,m5d.2xlarge,Linux/UNIX,0.127300,2020-06-06T17:08:37+00:00
eu-west-3a,t2.large,Red Hat Enterprise Linux,0.091700,2020-06-06T17:08:03+00:00
eu-west-3a,t2.large,SUSE Linux,0.131700,2020-06-06T17:08:03+00:00
eu-west-3a,t2.large,Linux/UNIX,0.031700,2020-06-06T17:08:03+00:00
eu-west-3a,t2.large,Windows,0.059700,2020-06-06T17:07:15+00:00
eu-west-3a,c5d.xlarge,Red Hat Enterprise Linux,0.134100,2020-06-06T16:32:21+00:00
eu-west-3a,c5d.xlarge,SUSE Linux,0.174100,2020-06-06T16:32:21+00:00
eu-west-3a,c5d.xlarge,Linux/UNIX,0.074100,2020-06-06T16:32:21+00:00
eu-west-3a,c5d.4xlarge,Red Hat Enterprise Linux,0.372700,2020-06-06T14:35:26+00:00
eu-west-3a,c5d.4xlarge,SUSE Linux,0.342700,2020-06-06T14:35:26+00:00
eu-west-3a,c5d.4xlarge,Linux/UNIX,0.242700,2020-06-06T14:35:26+00:00
eu-west-3a,c5.2xlarge,Red Hat Enterprise Linux,0.255900,2020-06-06T13:37:10+00:00
eu-west-3a,c5.2xlarge,SUSE Linux,0.225900,2020-06-06T13:37:10+00:00
eu-west-3a,c5.2xlarge,Linux/UNIX,0.125900,2020-06-06T13:37:10+00:00
eu-west-3a,c5d.xlarge,Windows,0.244600,2020-06-06T13:04:36+00:00
eu-west-3a,c5d.xlarge,Red Hat Enterprise Linux,0.134200,2020-06-06T13:04:36+00:00
eu-west-3a,c5d.xlarge,SUSE Linux,0.174200,2020-06-06T13:04:36+00:00
eu-west-3a,c5d.xlarge,Linux/UNIX,0.074200,2020-06-06T13:04:36+00:00
eu-west-3a,c5d.xlarge,Red Hat Enterprise Linux,0.134200,2020-06-06T11:57:09+00:00
eu-west-3a,c5d.xlarge,SUSE Linux,0.174200,2020-06-06T11:57:09+00:00
eu-west-3a,c5d.xlarge,Linux/UNIX,0.074200,2020-06-06T11:57:09+00:00
eu-west-3a,c5d.4xlarge,Red Hat Enterprise Linux,0.372900,2020-06-06T07:21:52+00:00
eu-west-3a,c5d.4xlarge,SUSE Linux,0.342900,2020-06-06T07:21:52+00:00
eu-west-3a,c5d.4xlarge,Linux/UNIX,0.242900,2020-06-06T07:21:52+00:00
eu-west-3a,c5d.4xlarge,Windows,0.978400,2020-06-06T07:03:52+00:00
eu-west-3a,c5d.xlarge,Red Hat Enterprise Linux,0.134100,2020-06-06T05:07:30+00:00
eu-west-3a,c5d.xlarge,SUSE Linux,0.174100,2020-06-06T05:07:30+00:00
eu-west-3a,c5d.xlarge,Linux/UNIX,0.074100,2020-06-06T05:07:30+00:00
eu-west-3a,t3.large,Windows,0.055900,2020-06-06T04:04:50+00:00
eu-west-3a,t3.large,Red Hat Enterprise Linux,0.088300,2020-06-06T04:04:50+00:00
eu-west-3a,t3.large,SUSE Linux,0.091300,2020-06-06T04:04:50+00:00
eu-west-3a,t3.large,Linux/UNIX,0.028300,2020-06-06T04:04:50+00:00
eu-west-3a,c5d.4xlarge,Red Hat Enterprise Linux,0.373000,2020-06-06T02:21:05+00:00
eu-west-3a,c5d.4xlarge,SUSE Linux,0.343000,2020-06-06T02:21:05+00:00
eu-west-3a,c5d.4xlarge,Linux/UNIX,0.243000,2020-06-06T02:21:05+00:00
eu-west-3a,c5.metal,Windows,5.870400,2020-06-06T02:04:40+00:00
eu-west-3a,c5.metal,Red Hat Enterprise Linux,1.584400,2020-06-06T02:03:37+00:00
eu-west-3a,c5.metal,SUSE Linux,1.554400,2020-06-06T02:03:37+00:00
eu-west-3a,c5.metal,Linux/UNIX,1.454400,2020-06-06T02:03:37+00:00
eu-west-3a,c5.2xlarge,Red Hat Enterprise Linux,0.255800,2020-06-06T01:56:06+00:00
eu-west-3a,c5.2xlarge,SUSE Linux,0.225800,2020-06-06T01:56:06+00:00
eu-west-3a,c5.2xlarge,Linux/UNIX,0.125800,2020-06-06T01:56:06+00:00
eu-west-3a,t3a.nano,Red Hat Enterprise Linux,0.061700,2020-06-06T01:55:23+00:00
eu-west-3a,t3a.nano,SUSE Linux,0.001700,2020-06-06T01:55:23+00:00
eu-west-3a,t3a.nano,Linux/UNIX,0.001700,2020-06-06T01:55:23+00:00
eu-west-3a,t3a.small,Red Hat Enterprise Linux,0.066400,2020-06-06T01:12:51+00:00
eu-west-3a,t3a.small,SUSE Linux,0.037400,2020-06-06T01:12:51+00:00
eu-west-3a,t3a.small,Linux/UNIX,0.006400,2020-06-06T01:12:51+00:00
eu-west-3a,t3a.small,Windows,0.024800,2020-06-06T01:03:03+00:00
eu-west-3a,m5d.2xlarge,Windows,0.495300,2020-06-05T23:18:47+00:00
eu-west-3a,c5d.xlarge,Red Hat Enterprise Linux,0.134000,2020-06-05T23:17:22+00:00
eu-west-3a,c5d.xlarge,SUSE Linux,0.174000,2020-06-05T23:17:22+00:00
eu-west-3a,c5d.xlarge,Linux/UNIX,0.074000,2020-06-05T23:17:22+00:00
eu-west-3a,c5.2xlarge,Windows,0.489200,2020-06-05T21:49:21+00:00
eu-west-3a,c5.18xlarge,Windows,4.402800,2020-06-05T21:47:09+00:00
eu-west-3a,c5.18xlarge,Red Hat Enterprise Linux,1.220800,2020-06-05T21:46:52+00:00
eu-west-3a,c5.18xlarge,SUSE Linux,1.190800,2020-06-05T21:46:52+00:00
eu-west-3a,c5.18xlarge,Linux/UNIX,1.090800,2020-06-05T21:46:52+00:00
eu-west-3a,c5d.18xlarge,Windows,4.402800,2020-06-05T21:33:54+00:00
eu-west-3a,t3a.nano,Windows,0.006200,2020-06-05T21:33:13+00:00
eu-west-3a,c5d.18xlarge,Red Hat Enterprise Linux,1.220800,2020-06-05T21:33:12+00:00
eu-west-3a,c5d.18xlarge,SUSE Linux,1.190800,2020-06-05T21:33:12+00:00
eu-west-3a,c5d.18xlarge,Linux/UNIX,1.090800,2020-06-05T21:33:12+00:00
eu-west-3a,m5d.24xlarge,Red Hat Enterprise Linux,1.657100,2020-06-05T21:22:24+00:00
eu-west-3a,m5d.24xlarge,SUSE Linux,1.627100,2020-06-05T21:22:24+00:00
eu-west-3a,m5d.24xlarge,Linux/UNIX,1.527100,2020-06-05T21:22:24+00:00
eu-west-3a,m5d.24xlarge,Windows,5.943100,2020-06-05T21:22:18+00:00
eu-west-3a,t3.large,Windows,0.055900,2020-06-05T21:20:53+00:00
eu-west-3a,t3.large,Red Hat Enterprise Linux,0.088300,2020-06-05T21:19:51+00:00
eu-west-3a,t3.large,SUSE Linux,0.091300,2020-06-05T21:19:51+00:00
eu-west-3a,t3.large,Linux/UNIX,0.028300,2020-06-05T21:19:51+00:00
eu-west-3a,t3a.nano,Red Hat Enterprise Linux,0.061600,2020-06-05T20:46:24+00:00
eu-west-3a,t3a.nano,SUSE Linux,0.001600,2020-06-05T20:46:24+00:00
eu-west-3a,t3a.nano,Linux/UNIX,0.001600,2020-06-05T20:46:24+00:00
eu-west-3a,m5d.16xlarge,Red Hat Enterprise Linux,1.148100,2020-06-05T20:13:15+00:00
eu-west-3a,m5d.16xlarge,SUSE Linux,1.118100,2020-06-05T20:13:15+00:00
eu-west-3a,m5d.16xlarge,Linux/UNIX,1.018100,2020-06-05T20:13:15+00:00
eu-west-3a,m5d.16xlarge,Windows,3.962100,2020-06-05T20:12:24+00:00
eu-west-3a,c5.2xlarge,Red Hat Enterprise Linux,0.255700,2020-06-05T19:39:55+00:00
eu-west-3a,c5.2xlarge,SUSE Linux,0.225700,2020-06-05T19:39:55+00:00
eu-west-3a,c5.2xlarge,Linux/UNIX,0.125700,2020-06-05T19:39:55+00:00
eu-west-3a,m5d.8xlarge,Windows,1.981000,2020-06-05T19:13:53+00:00
eu-west-3a,m5d.8xlarge,Red Hat Enterprise Linux,0.639000,2020-06-05T19:13:19+00:00
eu-west-3a,m5d.8xlarge,SUSE Linux,0.609000,2020-06-05T19:13:19+00:00
eu-west-3a,m5d.8xlarge,Linux/UNIX,0.509000,2020-06-05T19:13:19+00:00
eu-west-3a,c5d.4xlarge,Red Hat Enterprise Linux,0.373100,2020-06-05T18:49:46+00:00
eu-west-3a,c5d.4xlarge,SUSE Linux,0.343100,2020-06-05T18:49:46+00:00
eu-west-3a,c5d.4xlarge,Linux/UNIX,0.243100,2020-06-05T18:49:46+00:00
eu-west-3a,t3a.medium,Red Hat Enterprise Linux,0.072800,2020-06-05T18:03:51+00:00
eu-west-3a,t3a.medium,SUSE Linux,0.075800,2020-06-05T18:03:51+00:00
eu-west-3a,t3a.medium,Linux/UNIX,0.012800,2020-06-05T18:03:51+00:00
eu-west-3a,t3a.medium,Windows,0.031200,2020-06-05T18:03:51+00:00
eu-west-3a,m5d.large,Red Hat Enterprise Linux,0.091800,2020-06-05T17:09:38+00:00
eu-west-3a,m5d.large,SUSE Linux,0.131800,2020-06-05T17:09:38+00:00
eu-west-3a,m5d.large,Linux/UNIX,0.031800,2020-06-05T17:09:38+00:00
eu-west-3a,m5d.large,Windows,0.123800,2020-06-05T17:08:51+00:00
eu-west-3a,m5d.2xlarge,Red Hat Enterprise Linux,0.257300,2020-06-05T17:08:32+00:00
eu-west-3a,m5d.2xlarge,SUSE Linux,0.227300,2020-06-05T17:08:32+00:00
eu-west-3a,m5d.2xlarge,Linux/UNIX,0.127300,2020-06-05T17:08:32+00:00
eu-west-3a,t2.large,Red Hat Enterprise Linux,0.091700,2020-06-05T17:07:54+00:00
eu-west-3a,t2.large,SUSE Linux,0.131700,2020-06-05T17:07:54+00:00
eu-west-3a,t2.large,Linux/UNIX,0.031700,2020-06-05T17:07:54+00:00
eu-west-3a,t2.large,Windows,0.059700,2020-06-05T17:07:09+00:00
eu-west-3a,c5d.xlarge,Windows,0.244600,2020-06-05T17:02:30+00:00
eu-west-3a,c5d.xlarge,Red Hat Enterprise Linux,0.133700,2020-06-05T15:54:15+00:00
eu-west-3a,c5d.xlarge,SUSE Linux,0.173700,2020-06-05T15:54:15+00:00
eu-west-3a,c5d.xlarge,Linux/UNIX,0.073700,2020-06-05T15:54:15+00:00
eu-west-3a,c5.2xlarge,Red Hat Enterprise Linux,0.255500,2020-06-05T13:07:36+00:00
eu-west-3a,c5.2xlarge,SUSE Linux,0.225500,2020-06-05T13:07:36+00:00
eu-west-3a,c5.2xlarge,Linux/UNIX,0.125500,2020-06-05T13:07:36+00:00
eu-west-3a,c5d.4xlarge,Red Hat Enterprise Linux,0.373200,2020-06-05T11:43:55+00:00
eu-west-3a,c5d.4xlarge,SUSE Linux,0.343200,2020-06-05T11:43:55+00:00
eu-west-3a,c5d.4xlarge,Linux/UNIX,0.243200,2020-06-05T11:43:55+00:00
eu-west-3a,c5d.xlarge,Red Hat Enterprise Linux,0.133600,2020-06-05T09:05:23+00:00
eu-west-3a,c5d.xlarge,SUSE Linux,0.173600,2020-06-05T09:05:23+00:00
eu-west-3a,c5d.xlarge,Linux/UNIX,0.073600,2020-06-05T09:05:23+00:00
eu-west-3a,t3a.nano,Red Hat Enterprise Linux,0.061700,2020-06-05T07:57:58+00:00
eu-west-3a,t3a.nano,SUSE Linux,0.001700,2020-06-05T07:57:58+00:00
eu-west-3a,t3a.nano,Linux/UNIX,0.001700,2020-06-05T07:57:58+00:00
eu-west-3a,c5d.4xlarge,Windows,0.978400,2020-06-05T07:03:19+00:00
eu-west-3a,c5d.4xlarge,Red Hat Enterprise Linux,0.373300,2020-06-05T06:34:58+00:00
eu-west-3a,c5d.4xlarge,SUSE Linux,0.343300,2020-06-05T06:34:58+00:00
eu-west-3a,c5d.4xlarge,Linux/UNIX,0.243300,2020-06-05T06:34:58+00:00
eu-west-3a,c5d.xlarge,Red Hat Enterprise Linux,0.133500,2020-06-05T03:14:28+00:00
eu-west-3a,c5d.xlarge,SUSE Linux,0.173500,2020-06-05T03:14:28+00:00
eu-west-3a,c5d.xlarge,Linux/UNIX,0.073500,2020-06-05T03:14:28+00:00
eu-west-3a,c5.2xlarge,Red Hat Enterprise Linux,0.255400,2020-06-05T02:07:05+00:00
eu-west-3a,c5.2xlarge,SUSE Linux,0.225400,2020-06-05T02:07:05+00:00
eu-west-3a,c5.2xlarge,Linux/UNIX,0.125400,2020-06-05T02:07:05+00:00
eu-west-3a,c5.metal,Windows,5.870400,2020-06-05T02:04:01+00:00
eu-west-3a,c5.metal,Red Hat Enterprise Linux,1.584400,2020-06-05T02:03:31+00:00
eu-west-3a,c5.metal,SUSE Linux,1.554400,2020-06-05T02:03:31+00:00
eu-west-3a,c5.metal,Linux/UNIX,1.454400,2020-06-05T02:03:31+00:00
eu-west-3a,t3a.small,Red Hat Enterprise Linux,0.066400,2020-06-05T01:12:39+00:00
eu-west-3a,t3a.small,SUSE Linux,0.037400,2020-06-05T01:12:39+00:00
eu-west-3a,t3a.small,Linux/UNIX,0.006400,2020-06-05T01:12:39+00:00
eu-west-3a,t3a.small,Windows,0.024800,2020-06-05T01:02:27+00:00
eu-west-3a,c5d.4xlarge,Red Hat Enterprise Linux,0.373500,2020-06-04T23:28:44+00:00
eu-west-3a,c5d.4xlarge,SUSE Linux,0.343500,2020-06-04T23:28:44+00:00
eu-west-3a,c5d.4xlarge,Linux/UNIX,0.243500,2020-06-04T23:28:44+00:00
eu-west-3a,t3a.medium,Windows,0.031200,2020-06-04T22:08:00+00:00
eu-west-3a,t3a.medium,Red Hat Enterprise Linux,0.072800,2020-06-04T22:07:50+00:00
eu-west-3a,t3a.medium,SUSE Linux,0.075800,2020-06-04T22:07:50+00:00
eu-west-3a,t3a.medium,Linux/UNIX,0.012800,2020-06-04T22:07:50+00:00
eu-west-3a,c5d.xlarge,Red Hat Enterprise Linux,0.133400,2020-06-04T22:04:54+00:00
eu-west-3a,c5d.xlarge,SUSE Linux,0.173400,2020-06-04T22:04:54+00:00
eu-west-3a,c5d.xlarge,Linux/UNIX,0.073400,2020-06-04T22:04:54+00:00
eu-west-3a,c5.18xlarge,Windows,4.402800,2020-06-04T21:47:04+00:00
eu-west-3a,c5.18xlarge,Red Hat Enterprise Linux,1.220800,2020-06-04T21:46:44+00:00
eu-west-3a,c5.18xlarge,SUSE Linux,1.190800,2020-06-04T21:46:44+00:00
eu-west-3a,c5.18xlarge,Linux/UNIX,1.090800,2020-06-04T21:46:44+00:00
eu-west-3a,c5.2xlarge,Windows,0.489200,2020-06-04T21:46:28+00:00
eu-west-3a,c5d.18xlarge,Windows,4.402800,2020-06-04T21:33:32+00:00
eu-west-3a,c5d.18xlarge,Red Hat Enterprise Linux,1.220800,2020-06-04T21:33:02+00:00
eu-west-3a,c5d.18xlarge,SUSE Linux,1.190800,2020-06-04T21:33:02+00:00
eu-west-3a,c5d.18xlarge,Linux/UNIX,1.090800,2020-06-04T21:33:02+00:00
eu-west-3a,t3a.nano,Windows,0.006200,2020-06-04T21:32:21+00:00
eu-west-3a,m5d.24xlarge,Red Hat Enterprise Linux,1.657100,2020-06-04T21:21:37+00:00
eu-west-3a,m5d.24xlarge,SUSE Linux,1.627100,2020-06-04T21:21:37+00:00
eu-west-3a,m5d.24xlarge,Linux/UNIX,1.527100,2020-06-04T21:21:37+00:00
eu-west-3a,m5d.24xlarge,Windows,5.943100,2020-06-04T21:21:37+00:00
eu-west-3a,t3.large,Windows,0.055900,2020-06-04T21:20:22+00:00
eu-west-3a,t3.large,Red Hat Enterprise Linux,0.088300,2020-06-04T21:19:28+00:00
eu-west-3a,t3.large,SUSE Linux,0.091300,2020-06-04T21:19:28+00:00
eu-west-3a,t3.large,Linux/UNIX,0.028300,2020-06-04T21:19:28+00:00
eu-west-3a,c5.2xlarge,Red Hat Enterprise Linux,0.255500,2020-06-04T20:25:12+00:00
eu-west-3a,c5.2xlarge,SUSE Linux,0.225500,2020-06-04T20:25:12+00:00
eu-west-3a,c5.2xlarge,Linux/UNIX,0.125500,2020-06-04T20:25:12+00:00
eu-west-3a,m5d.16xlarge,Red Hat Enterprise Linux,1.148100,2020-06-04T20:12:46+00:00
eu-west-3a,m5d.16xlarge,SUSE Linux,1.118100,2020-06-04T20:12:46+00:00
eu-west-3a,m5d.16xlarge,Linux/UNIX,1.018100,2020-06-04T20:12:46+00:00
eu-west-3a,m5d.16xlarge,Windows,3.962100,2020-06-04T20:12:13+00:00
eu-west-3a,m5d.8xlarge,Windows,1.981000,2020-06-04T19:13:28+00:00
eu-west-3a,m5d.8xlarge,Red Hat Enterprise Linux,0.639000,2020-06-04T19:13:16+00:00
eu-west-3a,m5d.8xlarge,SUSE Linux,0.609000,2020-06-04T19:13:16+00:00
eu-west-3a,m5d.8xlarge,Linux/UNIX,0.509000,2020-06-04T19:13:16+00:00
eu-west-3a,c5d.4xlarge,Red Hat Enterprise Linux,0.373700,2020-06-04T18:11:43+00:00
eu-west-3a,c5d.4xlarge,SUSE Linux,0.343700,2020-06-04T18:11:43+00:00
eu-west-3a,c5d.4xlarge,Linux/UNIX,0.243700,2020-06-04T18:11:43+00:00
eu-west-3a,m5d.large,Red Hat Enterprise Linux,0.091800,2020-06-04T17:09:16+00:00
eu-west-3a,m5d.large,SUSE Linux,0.131800,2020-06-04T17:09:16+00:00
eu-west-3a,m5d.large,Linux/UNIX,0.031800,2020-06-04T17:09:16+00:00
eu-west-3a,m5d.large,Windows,0.123800,2020-06-04T17:08:27+00:00
eu-west-3a,m5d.2xlarge,Red Hat Enterprise Linux,0.257300,2020-06-04T17:08:15+00:00
eu-west-3a,m5d.2xlarge,SUSE Linux,0.227300,2020-06-04T17:08:15+00:00
eu-west-3a,m5d.2xlarge,Linux/UNIX,0.127300,2020-06-04T17:08:15+00:00
eu-west-3a,m5d.2xlarge,Windows,0.495300,2020-06-04T17:08:07+00:00
eu-west-3a,t2.large,Windows,0.059700,2020-06-04T17:07:06+00:00
eu-west-3a,t2.large,Red Hat Enterprise Linux,0.091700,2020-06-04T17:07:05+00:00
eu-west-3a,t2.large,SUSE Linux,0.131700,2020-06-04T17:07:05+00:00
eu-west-3a,t2.large,Linux/UNIX,0.031700,2020-06-04T17:07:05+00:00
eu-west-3a,c5d.xlarge,Windows,0.244600,2020-06-04T17:02:22+00:00
eu-west-3a,c5d.xlarge,Red Hat Enterprise Linux,0.133200,2020-06-04T17:02:22+00:00
eu-west-3a,c5d.xlarge,SUSE Linux,0.173200,2020-06-04T17:02:22+00:00
eu-west-3a,c5d.xlarge,Linux/UNIX,0.073200,2020-06-04T17:02:22+00:00
eu-west-3a,c5d.xlarge,Red Hat Enterprise Linux,0.133200,2020-06-04T15:15:49+00:00
eu-west-3a,c5d.xlarge,SUSE Linux,0.173200,2020-06-04T15:15:49+00:00
eu-west-3a,c5d.xlarge,Linux/UNIX,0.073200,2020-06-04T15:15:49+00:00
eu-west-3a,m5d.24xlarge,Red Hat Enterprise Linux,1.657100,2020-06-04T14:06:23+00:00
eu-west-3a,m5d.24xlarge,SUSE Linux,1.627100,2020-06-04T14:06:23+00:00
eu-west-3a,m5d.24xlarge,Linux/UNIX,1.527100,2020-06-04T14:06:23+00:00
eu-west-3a,m5d.24xlarge,Windows,5.943100,2020-06-04T14:06:22+00:00
eu-west-3a,t3a.nano,Red Hat Enterprise Linux,0.061600,2020-06-04T08:35:20+00:00
eu-west-3a,t3a.nano,SUSE Linux,0.001600,2020-06-04T08:35:20+00:00
eu-west-3a,t3a.nano,Linux/UNIX,0.001600,2020-06-04T08:35:20+00:00
eu-west-3a,c5.2xlarge,Red Hat Enterprise Linux,0.255400,2020-06-04T07:36:32+00:00
